Timestamp,I am 18+ and I consent to anonymous data collection for academic purposes only.,Country/Region,Primary role,Age (years),Gender (optional),Which wellness/mental health apps have you used in the last 6 months? (select all that apply),How often do you journal?,How often do you chat with an AI companion for support?,Typical journaling session length (minutes),How often do you journal late at night (after 11pm)?,Average sleep hours per night (past 2 weeks),Average number of meetings/classes per day (past 2 weeks),How many deadlines/exams in the next 7 days?,"In the last 2 weeks, how often did you feel overwhelmed?","In the last 2 weeks, how often did you feel things were going your way? (reverse-scored)","In the last 2 weeks, how often did you feel confident about handling personal problems? (reverse-scored)","In the last 2 weeks, how often did you feel difficulties were piling up too high?",Overall mood today,Which emotions did you often experience in the last week? (select all that apply),I am concerned about privacy of my journals.,I prefer on-device processing even if features are limited.,I am okay with personalized nudges if they help my wellbeing.,I am willing to share anonymized analytics for research.,What would you want from a wellbeing companion? (open text),Any concerns about such apps? (open text)
08/25/2025 12:24:00,Agree,India,Student,34,Prefer not to say,Daylio,Rarely,Rarely,30+,Rarely,5 hours,3-4,1,Always,2-3x/week,Sometimes,Weekly,Neutral,"Excited, Peaceful, Sadness, Hopeful",Strongly agree,Strongly disagree,Disagree,Disagree,More personalization,Other
08/24/2025 15:51:00,Agree,India,Freelancer,58,Female,Youper,Weekly,Rarely,1-5,Daily,4 hours,1-2,6+,Daily,Rarely,2-3x/week,2-3x/week,Neutral,"Lonely, Calm, Tired, Overwhelmed, Anxiety",Neutral,Disagree,Agree,Disagree,Offline functionality,AI accuracy
08/23/2025 14:30:00,Agree,India,Working Professional,63,Prefer not to say,"Daylio, MindShift, Jour, Youper, Moodpath, Insight Timer, Calm, MindDoc, Stoic, Reflectly, Headspace, Sanvello, None, Replika",2-3x/week,Sometimes,11-15,Never,5 hours,1-2,1,Never,Daily,Never,Rarely,Positive,"Lonely, Stressed, Joy, Excited",Strongly disagree,Agree,Strongly agree,Disagree,More personalization,Cost
08/25/2025 13:20:00,Agree,India,Working Professional,50,Non-binary,"Stoic, None, Wysa, Sanvello, Replika, Reflectly, Youper",Always,Daily,11-15,Sometimes,5 hours,7-8,4,Never,Always,2-3x/week,Rarely,Negative,"Overwhelmed, Lonely, Frustrated",Neutral,Strongly disagree,Neutral,Disagree,Better privacy controls,Technical issues
08/23/2025 13:35:00,Agree,India,Freelancer,29,Male,"Headspace, Sanvello",Always,Never,21-30,Sometimes,10+ hours,9+,0,Rarely,Weekly,Sometimes,Sometimes,Positive,"Anxiety, Calm, Lonely, Grateful",Neutral,Strongly agree,Strongly disagree,Neutral,Journaling prompts,Cost
08/23/2025 06:53:00,Agree,India,Healthcare Worker,45,Non-binary,"Sanvello, MindDoc, Reflectly, Youper, Replika",2-3x/week,Daily,1-5,Rarely,10+ hours,7-8,3,Daily,Sometimes,Sometimes,Weekly,Positive,"Grateful, Anxiety, Sadness, Calm, Lonely",Strongly agree,Agree,Disagree,Strongly disagree,Mood tracking,Addiction to apps
08/26/2025 03:23:00,Agree,India,Researcher,50,Non-binary,"Wysa, Reflectly, Moodpath, Headspace, Stoic, Replika, MindShift, Jour, Daylio, Youper",Never,Weekly,30+,Rarely,10 hours,1-2,3,2-3x/week,Always,Rarely,Never,Negative,"Tired, Anxiety, Peaceful",Disagree,Disagree,Agree,Disagree,More personalization,Other
08/21/2025 21:25:00,Agree,India,Freelancer,48,Male,"Daylio, None, Headspace, Calm, Wysa",Never,Never,16-20,Rarely,6 hours,9+,6+,Sometimes,Never,Always,Weekly,Neutral,"Grateful, Sadness, Calm, Tired, Anxiety",Neutral,Neutral,Strongly agree,Strongly disagree,Voice input,AI accuracy
08/25/2025 15:15:00,Agree,India,Freelancer,61,Non-binary,Daylio,2-3x/week,Sometimes,21-30,Rarely,5 hours,0,5,Weekly,Sometimes,Rarely,Weekly,Negative,"Lonely, Overwhelmed, Joy, Anger, Tired",Disagree,Strongly disagree,Disagree,Agree,Integration with other apps,AI accuracy
08/22/2025 08:38:00,Agree,India,Teacher,36,Non-binary,"MindDoc, Jour, Reflectly, Stoic, None, Wysa, Insight Timer, Replika, Youper, Moodpath, Sanvello, Calm, Daylio",2-3x/week,Always,30+,Daily,10 hours,7-8,6+,Never,Daily,Weekly,2-3x/week,Neutral,"Frustrated, Grateful, Anger, Anxiety",Disagree,Disagree,Strongly agree,Strongly agree,Progress tracking,Stigma around mental health apps
08/25/2025 18:10:00,Agree,India,Other,31,Female,"Wysa, Reflectly, Stoic, Replika, Jour, Insight Timer, Headspace, MindShift, Sanvello, Youper, Daylio, MindDoc, None",Weekly,Daily,0,Never,6 hours,0,1,2-3x/week,2-3x/week,2-3x/week,Never,Neutral,"Tired, Anxiety, Grateful, Hopeful, Frustrated",Neutral,Disagree,Strongly agree,Agree,Professional support integration,None
08/26/2025 15:31:00,Agree,India,Researcher,47,Male,"Jour, Stoic, Replika, Reflectly, Insight Timer, Sanvello, Youper, None, Moodpath, Headspace, MindShift, MindDoc, Daylio, Calm, Wysa",Always,Daily,21-30,Sometimes,4 hours,3-4,0,Never,Never,Daily,Always,Positive,"Sadness, Joy, Excited, Overwhelmed, Anxiety",Strongly agree,Neutral,Neutral,Strongly disagree,Better AI responses,Over-reliance on AI
08/22/2025 20:00:00,Agree,India,Working Professional,19,Male,"Wysa, Calm, Headspace, Stoic, Replika, MindShift, Youper, Daylio, MindDoc",Daily,Daily,30+,Rarely,8 hour sleep,9+,0,Sometimes,Weekly,Sometimes,2-3x/week,Neutral,"Excited, Anger",Neutral,Strongly disagree,Neutral,Neutral,Better AI responses,Other
08/22/2025 16:33:00,Agree,India,Researcher,57,Prefer not to say,"None, Daylio, Moodpath",Always,Never,21-30,Always,7 hours,3-4,2,2-3x/week,Weekly,Daily,Rarely,Negative,"Anger, Overwhelmed",Strongly agree,Disagree,Strongly disagree,Disagree,Progress tracking,Addiction to apps
08/24/2025 17:14:00,Agree,India,Healthcare Worker,22,Male,Moodpath,Always,Never,6-10,2-3x/week,8 hour sleep,9+,0,Weekly,Rarely,2-3x/week,Rarely,Negative,"Hopeful, Calm",Agree,Strongly disagree,Neutral,Strongly agree,Professional support integration,Other
08/23/2025 03:33:00,Agree,India,Freelancer,38,Non-binary,"Daylio, Moodpath, Youper, Reflectly, MindShift, Stoic",Weekly,Never,6-10,Sometimes,4 hours,9+,0,Never,Rarely,Sometimes,Weekly,Negative,"Lonely, Joy",Disagree,Strongly disagree,Neutral,Disagree,Offline functionality,Data security
08/23/2025 13:39:00,Agree,India,Freelancer,33,Non-binary,"Stoic, Daylio, Moodpath, Wysa, Headspace, Reflectly, Youper, Insight Timer, MindShift, Sanvello, MindDoc, None, Calm, Jour, Replika",Weekly,Sometimes,1-5,Rarely,10 hours,5-6,6+,2-3x/week,Weekly,Rarely,Never,Positive,"Anger, Overwhelmed, Hopeful, Excited, Stressed",Neutral,Agree,Agree,Strongly agree,Voice input,Addiction to apps
08/21/2025 16:09:00,Agree,India,Student,50,Non-binary,"Daylio, Insight Timer",Rarely,Daily,0,Daily,4 hours,5-6,1,Weekly,Daily,Weekly,Daily,Neutral,"Lonely, Sadness, Joy, Tired, Anger",Agree,Disagree,Strongly agree,Agree,Offline functionality,Addiction to apps
08/26/2025 10:22:00,Agree,India,Researcher,51,Female,"Sanvello, None, Youper, Insight Timer, Wysa, Calm, Moodpath, Jour, Headspace",Always,2-3x/week,30+,2-3x/week,8 hour sleep,7-8,1,Daily,Weekly,Daily,Sometimes,Neutral,"Anxiety, Grateful, Anger, Calm, Lonely",Neutral,Disagree,Disagree,Disagree,Voice input,Lack of human connection
08/24/2025 09:57:00,Agree,India,Other,38,Male,"Wysa, Replika, Reflectly, Youper, Stoic, Headspace, Insight Timer, Daylio, Moodpath",Never,Always,30+,Daily,10+ hours,0,5,Never,Sometimes,Weekly,Weekly,Negative,"Joy, Tired, Calm, Anger",Neutral,Agree,Strongly disagree,Strongly disagree,Better privacy controls,Over-reliance on AI
08/26/2025 16:20:00,Agree,India,Other,53,Male,"Daylio, Moodpath, Wysa, Stoic, Youper, MindShift, Replika, Jour, None, MindDoc, Insight Timer, Calm",Never,Sometimes,1-5,Sometimes,10 hours,5-6,5,Rarely,Rarely,Daily,Weekly,Negative,"Joy, Hopeful, Tired, Excited",Disagree,Neutral,Neutral,Disagree,More personalization,Technical issues
08/25/2025 00:16:00,Agree,India,Working Professional,26,Non-binary,"Sanvello, Insight Timer",Sometimes,Sometimes,21-30,Daily,4 hours,1-2,6+,Never,Never,2-3x/week,Sometimes,Neutral,"Frustrated, Grateful",Disagree,Disagree,Neutral,Strongly agree,Better privacy controls,Over-reliance on AI
08/25/2025 05:26:00,Agree,India,Healthcare Worker,51,Female,"Replika, Calm, Insight Timer, None, MindDoc, Reflectly, Stoic",2-3x/week,Sometimes,30+,Rarely,5 hours,5-6,3,Rarely,Never,Rarely,2-3x/week,Negative,"Anxiety, Sadness, Peaceful, Hopeful, Grateful",Disagree,Neutral,Neutral,Strongly agree,Progress tracking,Lack of human connection
08/21/2025 06:27:00,Agree,India,Other,39,Male,"Moodpath, Insight Timer, None, Reflectly, Headspace, MindDoc, Jour, Daylio, Wysa",Always,Rarely,6-10,Rarely,4 hours,5-6,3,Rarely,Daily,2-3x/week,Daily,Negative,"Hopeful, Peaceful, Tired, Lonely, Overwhelmed",Strongly disagree,Disagree,Neutral,Strongly agree,Better privacy controls,Addiction to apps
08/24/2025 19:07:00,Agree,India,Working Professional,21,Female,"Wysa, Jour, Reflectly, Calm, Insight Timer, Headspace, MindDoc",Always,Daily,16-20,Weekly,7 hours,3-4,6+,Never,Never,Daily,Sometimes,Negative,"Hopeful, Frustrated",Strongly agree,Neutral,Disagree,Strongly disagree,Community support,Privacy concerns
08/26/2025 18:38:00,Agree,India,Working Professional,45,Male,"Reflectly, Moodpath, Calm, Daylio, Sanvello, Wysa, None, Replika, Jour, Insight Timer, Youper, MindShift, Stoic, Headspace",2-3x/week,Sometimes,21-30,Weekly,6 hours,9+,5,Always,Weekly,Never,2-3x/week,Negative,"Anxiety, Peaceful, Joy, Sadness, Overwhelmed",Agree,Strongly disagree,Strongly disagree,Disagree,Mood tracking,Cost
08/21/2025 15:23:00,Agree,India,Healthcare Worker,45,Prefer not to say,"Youper, Wysa, Headspace, Calm",Always,Sometimes,30+,Weekly,6 hours,7-8,1,2-3x/week,Sometimes,Never,Rarely,Negative,"Hopeful, Calm, Stressed",Disagree,Neutral,Strongly disagree,Strongly agree,Better UI/UX,Technical issues
08/21/2025 18:01:00,Agree,India,Other,19,Female,"Wysa, Reflectly, Daylio, MindDoc, Calm, MindShift, Moodpath, Youper, Sanvello",Always,Rarely,11-15,Always,8 hour sleep,0,6+,Sometimes,Sometimes,Weekly,Sometimes,Negative,"Overwhelmed, Tired, Frustrated",Disagree,Strongly agree,Agree,Strongly disagree,Better AI responses,Stigma around mental health apps
08/26/2025 05:27:00,Agree,India,Other,22,Non-binary,"Headspace, Stoic, Reflectly, Replika, Sanvello",Always,2-3x/week,1-5,2-3x/week,4 hours,0,3,Never,Sometimes,Rarely,Never,Negative,"Hopeful, Joy, Grateful",Strongly disagree,Disagree,Agree,Neutral,Offline functionality,Technical issues
08/23/2025 19:32:00,Agree,India,Teacher,38,Non-binary,"Sanvello, Insight Timer, Headspace, Wysa, Youper, Daylio, MindShift",2-3x/week,Always,0,Daily,10 hours,1-2,3,Sometimes,Always,2-3x/week,Rarely,Neutral,"Sadness, Frustrated, Excited, Lonely",Disagree,Strongly agree,Strongly agree,Strongly disagree,Offline functionality,Cost
08/24/2025 13:35:00,Agree,India,Healthcare Worker,59,Non-binary,"Youper, MindDoc, None, Headspace, Reflectly, Calm, Replika, Insight Timer, Wysa, Jour",2-3x/week,Sometimes,0,Always,7 hours,1-2,3,Rarely,Always,2-3x/week,Never,Neutral,"Excited, Frustrated",Agree,Disagree,Disagree,Strongly agree,Mood tracking,AI accuracy
08/26/2025 09:16:00,Agree,India,Other,29,Male,Calm,Weekly,Never,30+,Always,8 hour sleep,9+,2,Always,Rarely,Never,Daily,Neutral,"Anxiety, Peaceful",Strongly disagree,Agree,Strongly disagree,Neutral,Integration with other apps,Cost
08/26/2025 05:51:00,Agree,India,Researcher,38,Non-binary,"MindDoc, Headspace, Sanvello, Youper, None, MindShift, Daylio",Weekly,2-3x/week,16-20,Weekly,9 hours,9+,2,2-3x/week,Rarely,2-3x/week,Daily,Negative,"Hopeful, Sadness, Anger, Excited",Agree,Strongly disagree,Strongly disagree,Disagree,Mood tracking,Privacy concerns
08/23/2025 07:38:00,Agree,India,Healthcare Worker,21,Female,"Daylio, Calm, Reflectly, Moodpath, None, Stoic, Replika, Wysa, MindShift, Sanvello, Jour, Headspace, MindDoc",Always,Never,11-15,Rarely,10 hours,9+,0,2-3x/week,Rarely,Rarely,Rarely,Positive,"Tired, Anxiety, Frustrated, Anger",Disagree,Strongly agree,Strongly agree,Strongly agree,Community support,Lack of human connection
08/23/2025 06:07:00,Agree,India,Researcher,34,Prefer not to say,"Reflectly, Stoic, Insight Timer, Headspace, Replika, Calm, Moodpath, MindDoc, Wysa, MindShift, Youper, None, Jour, Sanvello",Rarely,Rarely,16-20,Never,5 hours,0,0,2-3x/week,Rarely,2-3x/week,Always,Neutral,"Anger, Peaceful",Strongly disagree,Neutral,Strongly disagree,Neutral,Mood tracking,None
08/25/2025 00:32:00,Agree,India,Researcher,23,Male,"Reflectly, None, Youper, Headspace, Calm, Stoic, MindDoc, Jour",Always,Always,6-10,Never,6 hours,9+,1,Rarely,Rarely,2-3x/week,Daily,Negative,"Peaceful, Stressed",Agree,Neutral,Strongly disagree,Strongly disagree,Offline functionality,Addiction to apps
08/23/2025 03:31:00,Agree,India,Researcher,53,Prefer not to say,"MindDoc, Wysa, None, Stoic, Sanvello, Insight Timer, MindShift, Jour, Moodpath, Reflectly, Youper, Daylio, Headspace",Always,Rarely,0,Weekly,6 hours,3-4,1,Weekly,2-3x/week,2-3x/week,Weekly,Positive,"Frustrated, Overwhelmed, Calm, Hopeful, Excited",Agree,Strongly agree,Agree,Strongly agree,Professional support integration,Data security
08/24/2025 08:32:00,Agree,India,Freelancer,62,Prefer not to say,"Daylio, Youper",2-3x/week,Weekly,6-10,2-3x/week,6 hours,1-2,2,2-3x/week,Daily,2-3x/week,Weekly,Negative,"Hopeful, Calm, Peaceful, Anger, Lonely",Neutral,Strongly agree,Disagree,Strongly agree,Voice input,Technical issues
08/24/2025 16:39:00,Agree,India,Freelancer,63,Non-binary,"None, Insight Timer, Wysa, MindShift, MindDoc, Replika",Always,Sometimes,16-20,Always,9 hours,7-8,5,2-3x/week,Daily,Never,2-3x/week,Positive,"Excited, Calm",Strongly agree,Agree,Agree,Disagree,Offline functionality,Privacy concerns
08/22/2025 07:58:00,Agree,India,Working Professional,29,Prefer not to say,"Stoic, Moodpath, Wysa, Calm, Jour",Weekly,Weekly,0,Never,7 hours,3-4,4,Weekly,Never,Daily,Daily,Negative,"Excited, Hopeful, Joy, Frustrated",Disagree,Neutral,Strongly disagree,Disagree,Journaling prompts,Technical issues
08/24/2025 06:58:00,Agree,India,Student,36,Male,Reflectly,Always,Daily,0,2-3x/week,4 hours,3-4,5,Sometimes,Sometimes,Weekly,Never,Negative,"Frustrated, Sadness, Lonely, Excited",Agree,Disagree,Agree,Agree,Offline functionality,Cost
08/26/2025 02:32:00,Agree,India,Freelancer,56,Non-binary,"Calm, None, Insight Timer, Sanvello, MindDoc, Stoic, Headspace, Daylio, Moodpath",Sometimes,Never,0,Weekly,8 hour sleep,3-4,4,Sometimes,Daily,Never,Sometimes,Neutral,"Calm, Tired, Grateful, Frustrated, Excited",Strongly agree,Disagree,Strongly disagree,Strongly agree,Better AI responses,Stigma around mental health apps
08/25/2025 21:39:00,Agree,India,Freelancer,28,Prefer not to say,"Sanvello, Headspace, MindShift, Jour, Insight Timer, Reflectly, MindDoc, Daylio, Replika, None, Youper, Stoic",Sometimes,Never,21-30,Weekly,8 hour sleep,5-6,4,Sometimes,Always,Sometimes,Sometimes,Negative,"Calm, Joy",Disagree,Strongly agree,Strongly disagree,Disagree,Integration with other apps,Data security
08/22/2025 10:58:00,Agree,India,Working Professional,30,Non-binary,"MindDoc, MindShift, Youper, Daylio, None, Headspace, Insight Timer, Calm, Sanvello, Stoic, Replika, Reflectly, Jour, Moodpath",Rarely,Rarely,0,Sometimes,7 hours,0,6+,2-3x/week,Rarely,Daily,Never,Positive,"Tired, Anxiety, Joy, Frustrated",Disagree,Neutral,Strongly agree,Disagree,Community support,Other
08/25/2025 20:25:00,Agree,India,Other,20,Female,"Moodpath, Wysa, Sanvello, Jour, Headspace, Calm, MindDoc, Insight Timer, Replika, None",2-3x/week,Daily,30+,Rarely,4 hours,0,2,Sometimes,Always,Never,Sometimes,Neutral,"Anger, Excited, Frustrated",Neutral,Strongly agree,Strongly disagree,Strongly agree,Voice input,Technical issues
08/21/2025 13:02:00,Agree,India,Student,20,Non-binary,"Headspace, Sanvello, Insight Timer, MindShift, MindDoc, Stoic, Jour, Youper, None, Wysa, Calm, Replika, Reflectly, Daylio, Moodpath",Always,Rarely,16-20,Daily,5 hours,1-2,0,Weekly,Never,Rarely,Sometimes,Negative,"Excited, Anger",Agree,Agree,Neutral,Strongly disagree,Better privacy controls,Technical issues
08/23/2025 04:51:00,Agree,India,Other,39,Male,"Moodpath, Wysa, Insight Timer, Jour, Youper",Rarely,2-3x/week,16-20,2-3x/week,4 hours,5-6,2,2-3x/week,Always,Daily,Weekly,Negative,"Tired, Sadness, Stressed, Calm",Disagree,Agree,Strongly agree,Disagree,Professional support integration,Stigma around mental health apps
08/21/2025 10:45:00,Agree,India,Healthcare Worker,44,Male,"MindShift, Calm",Rarely,Weekly,21-30,Daily,10+ hours,5-6,0,Daily,Rarely,Rarely,Rarely,Positive,"Tired, Anxiety",Strongly agree,Strongly agree,Neutral,Strongly agree,Journaling prompts,Privacy concerns
08/25/2025 19:54:00,Agree,India,Teacher,26,Prefer not to say,"Youper, Moodpath, Replika, MindDoc, Stoic, Sanvello, Jour, Insight Timer, Calm, Daylio",Sometimes,Weekly,16-20,Rarely,9 hours,0,3,Sometimes,Sometimes,Rarely,Rarely,Negative,"Overwhelmed, Lonely, Anger, Calm, Stressed",Agree,Disagree,Disagree,Strongly agree,Better privacy controls,AI accuracy
08/22/2025 07:36:00,Agree,India,Healthcare Worker,46,Prefer not to say,"None, Youper, Calm",Never,Daily,30+,Never,5 hours,3-4,4,Never,2-3x/week,Sometimes,2-3x/week,Neutral,"Calm, Tired, Stressed, Anxiety",Strongly disagree,Neutral,Strongly agree,Neutral,Journaling prompts,Privacy concerns
08/23/2025 19:32:00,Agree,India,Freelancer,20,Male,"MindShift, None, Moodpath, Insight Timer, Sanvello, Daylio, Headspace, Calm",Rarely,Always,11-15,Rarely,8 hour sleep,5-6,4,Daily,Never,Weekly,Always,Positive,"Stressed, Grateful, Lonely, Tired, Excited",Strongly agree,Strongly disagree,Strongly disagree,Agree,Better AI responses,Data security
08/23/2025 01:20:00,Agree,India,Working Professional,58,Female,"MindDoc, Jour",2-3x/week,Never,6-10,Never,8 hour sleep,9+,3,Daily,Never,Always,Always,Negative,"Anger, Hopeful",Strongly agree,Agree,Agree,Neutral,Better AI responses,Other
08/21/2025 12:02:00,Agree,India,Freelancer,62,Male,"Calm, Stoic, Daylio, Youper, Sanvello, MindShift, Wysa, Jour",Rarely,Daily,11-15,Never,5 hours,5-6,5,Weekly,Never,Daily,Never,Neutral,"Calm, Stressed, Sadness, Anxiety",Agree,Agree,Disagree,Agree,Integration with other apps,Data security
08/24/2025 03:09:00,Agree,India,Other,64,Female,"None, Wysa, Calm, Insight Timer, Youper, Moodpath",Always,2-3x/week,21-30,Sometimes,10 hours,5-6,1,Daily,Daily,Always,Always,Neutral,"Calm, Frustrated, Joy, Peaceful, Excited",Strongly agree,Strongly disagree,Neutral,Disagree,Progress tracking,Technical issues
08/21/2025 14:30:00,Agree,India,Researcher,38,Female,"Reflectly, None, Stoic, MindDoc, Sanvello, Jour, Daylio, Insight Timer, Calm, Youper, Wysa",Rarely,Rarely,16-20,Always,8 hour sleep,5-6,5,Always,Daily,Weekly,Daily,Neutral,"Lonely, Sadness, Joy",Strongly agree,Agree,Neutral,Neutral,Better AI responses,None
08/23/2025 18:55:00,Agree,India,Working Professional,26,Non-binary,"Youper, Wysa, Moodpath, Daylio, Headspace, Calm, None, Stoic",Weekly,Rarely,21-30,Never,7 hours,7-8,2,Always,Always,Weekly,Sometimes,Neutral,"Hopeful, Tired, Lonely, Anxiety",Strongly disagree,Disagree,Strongly disagree,Neutral,Better AI responses,None
08/21/2025 03:45:00,Agree,India,Teacher,48,Prefer not to say,"None, MindShift, Replika, Stoic, Wysa, MindDoc, Sanvello, Insight Timer",Daily,Weekly,30+,Sometimes,10 hours,7-8,0,2-3x/week,Weekly,Rarely,Sometimes,Neutral,"Sadness, Excited, Lonely, Peaceful",Disagree,Neutral,Disagree,Agree,Better UI/UX,Stigma around mental health apps
08/24/2025 05:17:00,Agree,India,Teacher,37,Non-binary,"Wysa, Insight Timer",Never,2-3x/week,1-5,Daily,6 hours,3-4,5,2-3x/week,Weekly,Weekly,Daily,Negative,"Overwhelmed, Frustrated",Strongly disagree,Neutral,Strongly agree,Disagree,Community support,AI accuracy
08/22/2025 15:22:00,Agree,India,Healthcare Worker,26,Prefer not to say,"Replika, Youper, Headspace, Daylio",Never,Weekly,16-20,Rarely,7 hours,9+,3,Never,Never,Weekly,Rarely,Neutral,"Stressed, Joy, Grateful",Neutral,Disagree,Strongly agree,Neutral,Better UI/UX,Data security
08/25/2025 04:53:00,Agree,India,Student,54,Female,"Jour, Headspace, Replika, Daylio, Reflectly, MindShift, Sanvello, Stoic, None, Insight Timer, Moodpath, MindDoc, Youper, Wysa, Calm",Rarely,Rarely,0,Daily,10+ hours,7-8,0,Daily,Always,Daily,Always,Negative,"Peaceful, Grateful",Disagree,Neutral,Strongly disagree,Neutral,Better AI responses,Over-reliance on AI
08/23/2025 10:16:00,Agree,India,Researcher,57,Prefer not to say,"Moodpath, Stoic, Headspace",Sometimes,Daily,16-20,Rarely,7 hours,7-8,1,Never,Never,Sometimes,Rarely,Negative,"Stressed, Peaceful",Strongly agree,Neutral,Strongly disagree,Strongly disagree,Mood tracking,Data security
08/22/2025 06:35:00,Agree,India,Student,42,Male,"Calm, Sanvello, Replika, Jour, Wysa, MindShift, None, Reflectly, Youper, MindDoc, Daylio",Rarely,Never,0,Always,10 hours,0,1,2-3x/week,2-3x/week,Weekly,Always,Positive,"Joy, Lonely",Neutral,Disagree,Agree,Disagree,Offline functionality,Other
08/23/2025 07:43:00,Agree,India,Other,28,Non-binary,"Reflectly, MindDoc, Moodpath, Youper, Daylio, Headspace, Replika, None, Jour, Stoic, MindShift, Sanvello, Insight Timer",2-3x/week,Sometimes,21-30,Never,5 hours,5-6,2,Rarely,Rarely,Weekly,Daily,Neutral,"Stressed, Anxiety, Overwhelmed, Joy",Strongly disagree,Strongly disagree,Strongly disagree,Neutral,Integration with other apps,AI accuracy
08/26/2025 22:22:00,Agree,India,Teacher,57,Female,"Daylio, Calm, Insight Timer, Moodpath, Stoic, Wysa, Replika, Headspace, Youper",Weekly,Sometimes,30+,Sometimes,10+ hours,9+,4,Sometimes,Sometimes,Rarely,Sometimes,Positive,"Frustrated, Calm",Strongly agree,Strongly agree,Strongly disagree,Disagree,Offline functionality,Privacy concerns
08/22/2025 04:02:00,Agree,India,Researcher,39,Prefer not to say,"Sanvello, Stoic, Headspace, MindShift, Insight Timer, Wysa, MindDoc, Jour",2-3x/week,Never,0,Never,5 hours,9+,1,Weekly,Weekly,2-3x/week,Sometimes,Negative,"Overwhelmed, Stressed, Sadness",Strongly agree,Agree,Disagree,Agree,Better UI/UX,None
08/21/2025 22:34:00,Agree,India,Working Professional,20,Male,"Moodpath, Youper, Replika, MindDoc, MindShift, Stoic, Jour, Reflectly, Wysa",2-3x/week,Always,16-20,Weekly,9 hours,3-4,3,Always,2-3x/week,Always,Rarely,Neutral,"Calm, Frustrated, Excited, Lonely, Overwhelmed",Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Professional support integration,Addiction to apps
08/21/2025 17:19:00,Agree,India,Working Professional,34,Non-binary,"Stoic, Moodpath, Insight Timer, Jour, MindDoc, Wysa, Sanvello",Rarely,Rarely,21-30,Daily,7 hours,7-8,2,Daily,Rarely,Daily,Sometimes,Positive,"Peaceful, Frustrated, Overwhelmed, Calm",Agree,Strongly agree,Disagree,Strongly agree,Integration with other apps,Over-reliance on AI
08/21/2025 07:35:00,Agree,India,Freelancer,20,Non-binary,"MindDoc, Jour, Replika, Wysa, Headspace, Reflectly, Calm, Moodpath",Sometimes,Sometimes,16-20,Always,9 hours,9+,0,2-3x/week,Daily,Never,Daily,Negative,"Lonely, Frustrated, Sadness, Grateful",Strongly disagree,Disagree,Agree,Strongly agree,More personalization,Addiction to apps
08/22/2025 02:07:00,Agree,India,Freelancer,56,Male,"Jour, Sanvello, Insight Timer, Moodpath, Replika, Daylio",2-3x/week,Rarely,6-10,Daily,10 hours,0,6+,Sometimes,Always,Never,2-3x/week,Neutral,"Lonely, Joy, Sadness, Peaceful, Calm",Neutral,Neutral,Neutral,Agree,Journaling prompts,Privacy concerns
08/23/2025 02:50:00,Agree,India,Freelancer,63,Female,"Youper, Wysa, Sanvello, Jour, Insight Timer, Headspace",2-3x/week,Daily,0,Sometimes,10+ hours,1-2,6+,Never,Daily,Never,Daily,Neutral,"Peaceful, Grateful, Hopeful, Anxiety, Frustrated",Neutral,Disagree,Disagree,Agree,Better privacy controls,Data security
08/25/2025 16:03:00,Agree,India,Working Professional,57,Female,"Daylio, MindDoc, Calm, Replika, Sanvello",Rarely,Daily,11-15,Always,5 hours,7-8,3,2-3x/week,Sometimes,Sometimes,Rarely,Positive,"Overwhelmed, Excited, Anger, Stressed",Strongly disagree,Agree,Agree,Disagree,Voice input,Data security
08/24/2025 09:45:00,Agree,India,Student,19,Prefer not to say,Insight Timer,Daily,Daily,16-20,Sometimes,7 hours,3-4,4,Always,Daily,Weekly,Rarely,Positive,"Anger, Tired, Excited, Sadness",Strongly agree,Disagree,Strongly disagree,Disagree,Professional support integration,Stigma around mental health apps
08/26/2025 10:34:00,Agree,India,Teacher,34,Male,Stoic,Never,Daily,11-15,2-3x/week,7 hours,1-2,2,Rarely,Rarely,Weekly,Rarely,Positive,"Overwhelmed, Joy, Frustrated, Excited",Disagree,Strongly agree,Agree,Strongly agree,Better UI/UX,Cost
08/25/2025 21:28:00,Agree,India,Teacher,45,Female,"Stoic, MindDoc, Calm, Moodpath, Replika, Daylio, Wysa, Insight Timer, Sanvello, Reflectly, Youper",Daily,Daily,0,2-3x/week,7 hours,0,5,Daily,Daily,Always,Always,Negative,"Excited, Hopeful, Anger",Strongly agree,Disagree,Neutral,Strongly agree,Community support,Privacy concerns
08/24/2025 09:42:00,Agree,India,Other,23,Female,"Youper, Reflectly, None, Jour, MindDoc, Wysa, Moodpath, Replika, Headspace, Sanvello, Calm, Insight Timer",Rarely,Sometimes,6-10,Weekly,8 hour sleep,5-6,6+,Weekly,2-3x/week,Weekly,Rarely,Negative,"Grateful, Tired",Disagree,Strongly disagree,Strongly agree,Disagree,Better UI/UX,None
08/23/2025 19:46:00,Agree,India,Teacher,60,Male,"MindShift, Moodpath, Replika, Daylio, Reflectly, Wysa, Headspace, MindDoc",Weekly,Weekly,1-5,Rarely,9 hours,1-2,1,Weekly,Rarely,Always,Rarely,Neutral,"Peaceful, Anxiety, Tired, Frustrated, Stressed",Strongly agree,Agree,Disagree,Strongly disagree,Better AI responses,Cost
